#TSV
#============Begin of sheet============
@Sheet=NPC与商店对应关系
标识ID	NPCID	NPC名字	商店01ID	商店01名称	商店02ID	商店02名称	商店03ID	商店03名称	商店04ID	商店04名称	商店05ID	商店05名称	商店06ID	商店06名称
1	30004	万能的斯通	5		46		11		56		61		1	
2	30005	雷欧	7											
3	30008	莫拉	24											
4	30010	杂货店老板	2		15		16							
5	30011	蜜蕾妮女士	27											
6	30012	黍老伯	48											
7	30020	索纳德	25		31									
9	30030	猫猫帮工	9											
10	30103	马克	25		31		91							
11	30111	供货商人	2		15		16							
12	30117	芭缇雅女士	49		64		27		78		79		90	
14	30134	千狩看板娘	32		69									
15	30136	米雅大妈	24											
16	30137	凯罗爷爷	2		15		16							
17	30143	焦胡艾普	51											
18	30153	猎团商人	10		26		44		93					
19	32011	雷特	7											
20	32028	猫婆婆	5		46		67		87					
21	32036	温妮	39											
22	32041	热气球负责人												
23	32048	热气球负责人												
24	32049	热气球负责人												
25	32050	热气球负责人												
26	32075	莉薇	84		47		80		88					
27	32090	红翼的尤丽	74											
28	39001	苦瓜脸弗克森	2		15		16							
29	39901	能干的斯通	2		15		16							
30	32076	火尾鲁忽	51											
31	33323	胖肚哈迪	52											
32	33324	飞飞												
32	33325	露娜	61		69									
33	30035	茉儿	39											
34	33327	杰克雷·萨伊	62		59		69							
35	30146	圈尾思琦	69											
36	33340	米斯利	70		71		72		76					
37	33341	狩猎部宣传喵												
38	32042	普蕾妮	75											
39	34015	HUB4莱特	2		15		16							
40	33342	喵小吉												
41	34040	芙蕾												
42	34025	芙蕾												
43	34209	HUB5蝶夫人	2		15		16							
44	34213	HUB5雪野玉	69											
#============End of sheet============

#============Begin of sheet============
@Sheet=商店信息
rowid	商店ID	商店类型	商店名字	行数标识	贩卖物品ID	默认购买数量	购买单价	是否总价	贩卖物品名称	售卖绑定类型	猎人工会解锁索引	随机方式	购买周期限制	周期最大购买数量	是否优先使用绑金	货币显示	NPC组	友好度需求等级	打折	星级限制	狩魂石阶数限制	售卖开始时间	售卖结束时间	特殊点数1类型	特殊点数1数量	特殊点数1折扣	特殊点数2类型	特殊点数2数量	交换物品ID01	交换物品名称01	数量01	交换物品ID02	交换物品名称02	数量02	交换物品ID03	交换物品名称03	数量03	交换物品ID04	交换物品名称04	数量04	交换物品ID05	交换物品名称05	数量05	是否有效	分组	加成1	加成2	加成3	加成4	加成5	装备预览	是否统一商店	等级限制	系统解锁	FeatureTags	物品分类1	物品分类2	物品分类3
1	1	1	基佬鸭子黑市		1	3	300	1		2					0		0	0		0				0	0		0	0																0							0	0						
2	1	1	基佬鸭子黑市		2	1	100	1		2																																		0							0	0						
3	1	1	基佬鸭子黑市		3	1	100	1		2																																		0							0	0						
4	1	1	基佬鸭子黑市		4	1	100	1		2																																		0							0	0						
5	1	1	基佬鸭子黑市		5	1	100	1		2																																		0							0	0						
6	1	1	基佬鸭子黑市		6	1	100	1		2																																		0							0	0						
7	1	1	基佬鸭子黑市		7	1	100	1		2																																		0							0	0						
8	1	1	基佬鸭子黑市		8	1	100	1		2																																		0							0	0						
9	1	1	基佬鸭子黑市		9	1	100	1		2																																		0							0	0						
10	1	1	基佬鸭子黑市		10	1	100	1		2																																		0							0	0						
11	1	1	基佬鸭子黑市		11	1	100	1		2																																		0							0	0						
12	1	1	基佬鸭子黑市		12	1	100	1		2																																		0							0	0						
13	1	1	基佬鸭子黑市		13	1	100	1		2																																		0							0	0						
14	1	1	基佬鸭子黑市		14	1	100	1		2																																		0							0	0						
15	1	1	基佬鸭子黑市		15	1	100	1		2																																		0							0	0						
16	1	1	基佬鸭子黑市		16	1	100	1		2																																		0							0	0						
17	1	1	基佬鸭子黑市		17	1	100	1		2																																		0							0	0						
18	1	1	基佬鸭子黑市		18	1	100	1		2																																		0							0	0						
19	1	1	基佬鸭子黑市		19	1	100	1		2																																		0							0	0						
20	1	1	基佬鸭子黑市		20	1	100	1		2																																		0							0	0						
21	1	1	基佬鸭子黑市		21	1	100	1		2																																		0							0	0						
22	1	1	基佬鸭子黑市		22	1	100	1		2																																		0							0	0						
23	1	1	基佬鸭子黑市		23	1	100	1		2																																		0							0	0						
24	1	1	基佬鸭子黑市		24	1	100	1		2																																		0							0	0						
25	1	1	基佬鸭子黑市		25	1	100	1		2																																		0							0	0						
26	1	1	基佬鸭子黑市		26	1	100	1		2																																		0							0	0						
27	1	1	基佬鸭子黑市		27	1	100	1		2																																		0							0	0						
28	1	1	基佬鸭子黑市		28	1	100	1		2																																		0							0	0						
29	1	1	基佬鸭子黑市		29	1	100	1		2																																		0							0	0						
30	1	1	基佬鸭子黑市		30	1	100	1		2																																		0							0	0						
31	1	1	基佬鸭子黑市		31	1	100	1		2																																		0							0	0						
32	1	1	基佬鸭子黑市		32	1	100	1		2																																		0							0	0						
33	1	1	基佬鸭子黑市		33	1	100	1		2																																		0							0	0						
34	1	1	基佬鸭子黑市		34	1	100	1		2																																		0							0	0						
